Data Year,Fuel Type,ZIP,Number of Vehicles
2022,Plug-in Hybrid (PHEV),92324,191
2022,Plug-in Hybrid (PHEV),92322,4
2022,Plug-in Hybrid (PHEV),92321,10
2022,Plug-in Hybrid (PHEV),92320,76
2022,Plug-in Hybrid (PHEV),92317,20
2022,Plug-in Hybrid (PHEV),92316,74
2022,Plug-in Hybrid (PHEV),92315,33
2022,Plug-in Hybrid (PHEV),92314,26
2022,Plug-in Hybrid (PHEV),92313,71
2022,Plug-in Hybrid (PHEV),92312,4
2022,Plug-in Hybrid (PHEV),92311,68
2022,Plug-in Hybrid (PHEV),92310,10
2022,Plug-in Hybrid (PHEV),92308,165
2022,Plug-in Hybrid (PHEV),92307,188
2022,Plug-in Hybrid (PHEV),92305,2
2022,Plug-in Hybrid (PHEV),92301,82
2022,Plug-in Hybrid (PHEV),92286,3
2022,Plug-in Hybrid (PHEV),92285,13
2022,Plug-in Hybrid (PHEV),92284,95
2022,Plug-in Hybrid (PHEV),92283,3
2022,Plug-in Hybrid (PHEV),92282,7
2022,Plug-in Hybrid (PHEV),92281,1
2022,Plug-in Hybrid (PHEV),92278,2
2022,Plug-in Hybrid (PHEV),92277,68
2022,Plug-in Hybrid (PHEV),92276,32
2022,Plug-in Hybrid (PHEV),92275,5
2022,Plug-in Hybrid (PHEV),92274,20
2022,Plug-in Hybrid (PHEV),92273,1
2022,Plug-in Hybrid (PHEV),92270,297
2022,Plug-in Hybrid (PHEV),92268,2
2022,Plug-in Hybrid (PHEV),92266,1
2022,Plug-in Hybrid (PHEV),92264,261
2022,Plug-in Hybrid (PHEV),92263,5
2022,Plug-in Hybrid (PHEV),92262,268
2022,Plug-in Hybrid (PHEV),92261,8
2022,Plug-in Hybrid (PHEV),92260,243
2022,Plug-in Hybrid (PHEV),92259,2
2022,Plug-in Hybrid (PHEV),92257,2
2022,Plug-in Hybrid (PHEV),92256,18
2022,Plug-in Hybrid (PHEV),92255,4
2022,Plug-in Hybrid (PHEV),92254,5
2022,Plug-in Hybrid (PHEV),92253,293
2022,Plug-in Hybrid (PHEV),92252,43
2022,Plug-in Hybrid (PHEV),92251,64
2022,Plug-in Hybrid (PHEV),92250,10
2022,Plug-in Hybrid (PHEV),92249,17
2022,Plug-in Hybrid (PHEV),92248,2
2022,Plug-in Hybrid (PHEV),92247,4
2022,Plug-in Hybrid (PHEV),92244,1
2022,Plug-in Hybrid (PHEV),92243,101
2022,Plug-in Hybrid (PHEV),92242,1
2022,Plug-in Hybrid (PHEV),92241,35
2022,Plug-in Hybrid (PHEV),92240,120
2022,Plug-in Hybrid (PHEV),92236,50
2022,Plug-in Hybrid (PHEV),92234,256
2022,Plug-in Hybrid (PHEV),92233,5
2022,Plug-in Hybrid (PHEV),92231,72
2022,Plug-in Hybrid (PHEV),92230,3
2022,Plug-in Hybrid (PHEV),92227,37
2022,Plug-in Hybrid (PHEV),92226,2
2022,Plug-in Hybrid (PHEV),92225,19
2022,Plug-in Hybrid (PHEV),92223,415
2022,Plug-in Hybrid (PHEV),92220,124
2022,Plug-in Hybrid (PHEV),92211,287
2022,Plug-in Hybrid (PHEV),92210,75
2022,Plug-in Hybrid (PHEV),92203,234
2022,Plug-in Hybrid (PHEV),92202,3
2022,Plug-in Hybrid (PHEV),92201,172
2022,Plug-in Hybrid (PHEV),92198,2
2022,Plug-in Hybrid (PHEV),92196,1
2022,Plug-in Hybrid (PHEV),92195,1
2022,Plug-in Hybrid (PHEV),92192,2
2022,Plug-in Hybrid (PHEV),92191,6
2022,Plug-in Hybrid (PHEV),92178,5
2022,Plug-in Hybrid (PHEV),92177,2
2022,Plug-in Hybrid (PHEV),92176,3
2022,Plug-in Hybrid (PHEV),92175,1
2022,Plug-in Hybrid (PHEV),92173,92
2022,Plug-in Hybrid (PHEV),92172,4
2022,Plug-in Hybrid (PHEV),92170,3
2022,Plug-in Hybrid (PHEV),92169,4
2022,Plug-in Hybrid (PHEV),92168,1
2022,Plug-in Hybrid (PHEV),92167,3
2022,Plug-in Hybrid (PHEV),92166,1
2022,Plug-in Hybrid (PHEV),92165,3
2022,Plug-in Hybrid (PHEV),92163,2
2022,Plug-in Hybrid (PHEV),92161,1
2022,Plug-in Hybrid (PHEV),92160,1
2022,Plug-in Hybrid (PHEV),92154,345
2022,Plug-in Hybrid (PHEV),92153,3
2022,Plug-in Hybrid (PHEV),92150,4
2022,Plug-in Hybrid (PHEV),92143,3
2022,Plug-in Hybrid (PHEV),92142,2
2022,Plug-in Hybrid (PHEV),92139,104
2022,Plug-in Hybrid (PHEV),92138,1
2022,Plug-in Hybrid (PHEV),92137,1
2022,Plug-in Hybrid (PHEV),92136,2
2022,Plug-in Hybrid (PHEV),92135,1
2022,Plug-in Hybrid (PHEV),92131,583
2022,Plug-in Hybrid (PHEV),92130,1067
2022,Plug-in Hybrid (PHEV),92129,744
2022,Plug-in Hybrid (PHEV),92128,555
2022,Plug-in Hybrid (PHEV),92127,759
2022,Plug-in Hybrid (PHEV),92126,559
2022,Plug-in Hybrid (PHEV),92124,289
2022,Plug-in Hybrid (PHEV),92123,332
2022,Plug-in Hybrid (PHEV),92122,442
2022,Plug-in Hybrid (PHEV),92121,92
2022,Plug-in Hybrid (PHEV),92120,339
2022,Plug-in Hybrid (PHEV),92119,190
2022,Plug-in Hybrid (PHEV),92118,190
2022,Plug-in Hybrid (PHEV),92117,457
2022,Plug-in Hybrid (PHEV),92116,280
2022,Plug-in Hybrid (PHEV),92115,298
2022,Plug-in Hybrid (PHEV),92114,194
2022,Plug-in Hybrid (PHEV),92113,72
2022,Plug-in Hybrid (PHEV),92112,2
2022,Plug-in Hybrid (PHEV),92111,374
2022,Plug-in Hybrid (PHEV),92110,228
2022,Plug-in Hybrid (PHEV),92109,395
2022,Plug-in Hybrid (PHEV),92108,230
2022,Plug-in Hybrid (PHEV),92107,270
2022,Plug-in Hybrid (PHEV),92106,230
2022,Plug-in Hybrid (PHEV),92105,317
2022,Plug-in Hybrid (PHEV),92104,361
2022,Plug-in Hybrid (PHEV),92103,451
2022,Plug-in Hybrid (PHEV),92102,178
2022,Plug-in Hybrid (PHEV),92101,441
2022,Plug-in Hybrid (PHEV),92093,7
2022,Plug-in Hybrid (PHEV),92092,9
2022,Plug-in Hybrid (PHEV),92091,40
2022,Plug-in Hybrid (PHEV),92088,1
2022,Plug-in Hybrid (PHEV),92086,13
2022,Plug-in Hybrid (PHEV),92085,2
2022,Plug-in Hybrid (PHEV),92084,331
2022,Plug-in Hybrid (PHEV),92083,169
2022,Plug-in Hybrid (PHEV),92082,195
2022,Plug-in Hybrid (PHEV),92081,280
2022,Plug-in Hybrid (PHEV),92079,3
2022,Plug-in Hybrid (PHEV),92078,658
2022,Plug-in Hybrid (PHEV),92075,226
2022,Plug-in Hybrid (PHEV),92072,2
2022,Plug-in Hybrid (PHEV),92071,346
2022,Plug-in Hybrid (PHEV),92070,3
2022,Plug-in Hybrid (PHEV),92069,361
2022,Plug-in Hybrid (PHEV),92068,2
2022,Plug-in Hybrid (PHEV),92067,250
2022,Plug-in Hybrid (PHEV),92066,2
2022,Plug-in Hybrid (PHEV),92065,275
2022,Plug-in Hybrid (PHEV),92064,563
2022,Plug-in Hybrid (PHEV),92061,17
2022,Plug-in Hybrid (PHEV),92060,4
2022,Plug-in Hybrid (PHEV),92059,11
2022,Plug-in Hybrid (PHEV),92058,183
2022,Plug-in Hybrid (PHEV),92057,456
2022,Plug-in Hybrid (PHEV),92056,502
2022,Plug-in Hybrid (PHEV),92055,5
2022,Plug-in Hybrid (PHEV),92054,294
2022,Plug-in Hybrid (PHEV),92052,4
2022,Plug-in Hybrid (PHEV),92051,3
2022,Plug-in Hybrid (PHEV),92049,2
2022,Plug-in Hybrid (PHEV),92046,4
2022,Plug-in Hybrid (PHEV),92040,201
2022,Plug-in Hybrid (PHEV),92039,1
2022,Plug-in Hybrid (PHEV),92038,6
2022,Plug-in Hybrid (PHEV),92037,653
2022,Plug-in Hybrid (PHEV),92036,33
2022,Plug-in Hybrid (PHEV),92033,3
2022,Plug-in Hybrid (PHEV),92030,1
2022,Plug-in Hybrid (PHEV),92029,293
2022,Plug-in Hybrid (PHEV),92028,509
2022,Plug-in Hybrid (PHEV),92027,337
2022,Plug-in Hybrid (PHEV),92026,396
2022,Plug-in Hybrid (PHEV),92025,321
2022,Plug-in Hybrid (PHEV),92024,868
2022,Plug-in Hybrid (PHEV),92023,7
2022,Plug-in Hybrid (PHEV),92021,254
2022,Plug-in Hybrid (PHEV),92020,297
2022,Plug-in Hybrid (PHEV),92019,249
2022,Plug-in Hybrid (PHEV),92018,4
2022,Plug-in Hybrid (PHEV),92014,341
2022,Plug-in Hybrid (PHEV),92013,10
2022,Plug-in Hybrid (PHEV),92011,404
2022,Plug-in Hybrid (PHEV),92010,286
2022,Plug-in Hybrid (PHEV),92009,789
2022,Plug-in Hybrid (PHEV),92008,395
2022,Plug-in Hybrid (PHEV),92007,174
2022,Plug-in Hybrid (PHEV),92004,15
2022,Plug-in Hybrid (PHEV),92003,66
2022,Plug-in Hybrid (PHEV),91980,1
2022,Plug-in Hybrid (PHEV),91979,2
2022,Plug-in Hybrid (PHEV),91978,55
2022,Plug-in Hybrid (PHEV),91977,244
2022,Plug-in Hybrid (PHEV),91963,2
2022,Plug-in Hybrid (PHEV),91962,14
2022,Plug-in Hybrid (PHEV),91950,128
2022,Plug-in Hybrid (PHEV),91948,1
2022,Plug-in Hybrid (PHEV),91946,2
2022,Plug-in Hybrid (PHEV),91945,112
2022,Plug-in Hybrid (PHEV),91944,2
2022,Plug-in Hybrid (PHEV),91943,1
2022,Plug-in Hybrid (PHEV),91942,261
2022,Plug-in Hybrid (PHEV),91941,330
2022,Plug-in Hybrid (PHEV),91935,97
2022,Plug-in Hybrid (PHEV),91934,2
2022,Plug-in Hybrid (PHEV),91933,1
2022,Plug-in Hybrid (PHEV),91932,106
2022,Plug-in Hybrid (PHEV),91931,2
2022,Plug-in Hybrid (PHEV),91921,1
2022,Plug-in Hybrid (PHEV),91917,8
2022,Plug-in Hybrid (PHEV),91916,12
2022,Plug-in Hybrid (PHEV),91915,294
2022,Plug-in Hybrid (PHEV),91914,203
2022,Plug-in Hybrid (PHEV),91913,477
2022,Plug-in Hybrid (PHEV),91912,6
2022,Plug-in Hybrid (PHEV),91911,288
2022,Plug-in Hybrid (PHEV),91910,417
2022,Plug-in Hybrid (PHEV),91908,1
2022,Plug-in Hybrid (PHEV),91906,15
2022,Plug-in Hybrid (PHEV),91905,8
2022,Plug-in Hybrid (PHEV),91903,2
2022,Plug-in Hybrid (PHEV),91902,163
2022,Plug-in Hybrid (PHEV),91901,127
2022,Plug-in Hybrid (PHEV),91803,357
2022,Plug-in Hybrid (PHEV),91802,9
2022,Plug-in Hybrid (PHEV),91801,504
2022,Plug-in Hybrid (PHEV),91793,8
2022,Plug-in Hybrid (PHEV),91792,223
2022,Plug-in Hybrid (PHEV),91791,377
2022,Plug-in Hybrid (PHEV),91790,351
2022,Plug-in Hybrid (PHEV),91789,725
2022,Plug-in Hybrid (PHEV),91788,7
2022,Plug-in Hybrid (PHEV),91786,429
2022,Plug-in Hybrid (PHEV),91785,6
2022,Plug-in Hybrid (PHEV),91784,459
2022,Plug-in Hybrid (PHEV),91780,487
2022,Plug-in Hybrid (PHEV),91778,6
2022,Plug-in Hybrid (PHEV),91776,369
2022,Plug-in Hybrid (PHEV),91775,323
2022,Plug-in Hybrid (PHEV),91773,394
2022,Plug-in Hybrid (PHEV),91770,645
2022,Plug-in Hybrid (PHEV),91769,3
2022,Plug-in Hybrid (PHEV),91768,165
2022,Plug-in Hybrid (PHEV),91767,242
2022,Plug-in Hybrid (PHEV),91766,371
2022,Plug-in Hybrid (PHEV),91765,817
2022,Plug-in Hybrid (PHEV),91764,250
2022,Plug-in Hybrid (PHEV),91763,198
2022,Plug-in Hybrid (PHEV),91762,404
2022,Plug-in Hybrid (PHEV),91761,529
2022,Plug-in Hybrid (PHEV),91759,3
2022,Plug-in Hybrid (PHEV),91755,286
2022,Plug-in Hybrid (PHEV),91754,389
2022,Plug-in Hybrid (PHEV),91752,273
2022,Plug-in Hybrid (PHEV),91750,407
2022,Plug-in Hybrid (PHEV),91748,559
2022,Plug-in Hybrid (PHEV),91747,1
2022,Plug-in Hybrid (PHEV),91746,181
2022,Plug-in Hybrid (PHEV),91745,643
2022,Plug-in Hybrid (PHEV),91744,339
2022,Plug-in Hybrid (PHEV),91741,338
2022,Plug-in Hybrid (PHEV),91740,206
2022,Plug-in Hybrid (PHEV),91739,590
2022,Plug-in Hybrid (PHEV),91737,303
2022,Plug-in Hybrid (PHEV),91734,3
2022,Plug-in Hybrid (PHEV),91733,248
2022,Plug-in Hybrid (PHEV),91732,347
2022,Plug-in Hybrid (PHEV),91731,150
2022,Plug-in Hybrid (PHEV),91730,598
2022,Plug-in Hybrid (PHEV),91729,13
2022,Plug-in Hybrid (PHEV),91724,276
2022,Plug-in Hybrid (PHEV),91723,129
2022,Plug-in Hybrid (PHEV),91722,250
2022,Plug-in Hybrid (PHEV),91715,6
2022,Plug-in Hybrid (PHEV),91711,609
2022,Plug-in Hybrid (PHEV),91710,676
2022,Plug-in Hybrid (PHEV),91709,1169
2022,Plug-in Hybrid (PHEV),91708,215
2022,Plug-in Hybrid (PHEV),91706,379
2022,Plug-in Hybrid (PHEV),91702,369
2022,Plug-in Hybrid (PHEV),91701,389
2022,Plug-in Hybrid (PHEV),91617,3
2022,Plug-in Hybrid (PHEV),91616,1
2022,Plug-in Hybrid (PHEV),91614,2
2022,Plug-in Hybrid (PHEV),91610,1
2022,Plug-in Hybrid (PHEV),91607,364
2022,Plug-in Hybrid (PHEV),91606,307
2022,Plug-in Hybrid (PHEV),91605,315
2022,Plug-in Hybrid (PHEV),91604,649
2022,Plug-in Hybrid (PHEV),91603,1
2022,Plug-in Hybrid (PHEV),91602,318
2022,Plug-in Hybrid (PHEV),91601,379
2022,Plug-in Hybrid (PHEV),91510,4
2022,Plug-in Hybrid (PHEV),91506,275
2022,Plug-in Hybrid (PHEV),91505,398
2022,Plug-in Hybrid (PHEV),91504,293
2022,Plug-in Hybrid (PHEV),91503,2
2022,Plug-in Hybrid (PHEV),91502,120
2022,Plug-in Hybrid (PHEV),91501,239
2022,Plug-in Hybrid (PHEV),91436,430
2022,Plug-in Hybrid (PHEV),91426,6
2022,Plug-in Hybrid (PHEV),91423,567
2022,Plug-in Hybrid (PHEV),91416,2
2022,Plug-in Hybrid (PHEV),91413,4
2022,Plug-in Hybrid (PHEV),91411,259
2022,Plug-in Hybrid (PHEV),91409,3
2022,Plug-in Hybrid (PHEV),91408,1
2022,Plug-in Hybrid (PHEV),91406,411
2022,Plug-in Hybrid (PHEV),91405,663
2022,Plug-in Hybrid (PHEV),91403,477
2022,Plug-in Hybrid (PHEV),91402,238
2022,Plug-in Hybrid (PHEV),91401,428
2022,Plug-in Hybrid (PHEV),91394,2
2022,Plug-in Hybrid (PHEV),91392,2
2022,Plug-in Hybrid (PHEV),91390,272
2022,Plug-in Hybrid (PHEV),91387,560
2022,Plug-in Hybrid (PHEV),91386,4
2022,Plug-in Hybrid (PHEV),91385,1
2022,Plug-in Hybrid (PHEV),91384,282
2022,Plug-in Hybrid (PHEV),91381,423
2022,Plug-in Hybrid (PHEV),91380,3
2022,Plug-in Hybrid (PHEV),91377,224
2022,Plug-in Hybrid (PHEV),91376,1
2022,Plug-in Hybrid (PHEV),91372,3
2022,Plug-in Hybrid (PHEV),91367,568
2022,Plug-in Hybrid (PHEV),91364,504
2022,Plug-in Hybrid (PHEV),91362,524
2022,Plug-in Hybrid (PHEV),91361,361
2022,Plug-in Hybrid (PHEV),91360,479
2022,Plug-in Hybrid (PHEV),91359,5
2022,Plug-in Hybrid (PHEV),91358,1
2022,Plug-in Hybrid (PHEV),91357,2
2022,Plug-in Hybrid (PHEV),91356,400
2022,Plug-in Hybrid (PHEV),91355,495
2022,Plug-in Hybrid (PHEV),91354,641
2022,Plug-in Hybrid (PHEV),91352,248
2022,Plug-in Hybrid (PHEV),91351,288
2022,Plug-in Hybrid (PHEV),91350,674
2022,Plug-in Hybrid (PHEV),91345,104
2022,Plug-in Hybrid (PHEV),91344,665
2022,Plug-in Hybrid (PHEV),91343,410
2022,Plug-in Hybrid (PHEV),91342,547
2022,Plug-in Hybrid (PHEV),91340,143
2022,Plug-in Hybrid (PHEV),91337,1
2022,Plug-in Hybrid (PHEV),91335,469
2022,Plug-in Hybrid (PHEV),91334,1
2022,Plug-in Hybrid (PHEV),91333,1
2022,Plug-in Hybrid (PHEV),91331,317
2022,Plug-in Hybrid (PHEV),91330,1
2022,Plug-in Hybrid (PHEV),91328,2
2022,Plug-in Hybrid (PHEV),91327,3
2022,Plug-in Hybrid (PHEV),91326,721
2022,Plug-in Hybrid (PHEV),91325,373
2022,Plug-in Hybrid (PHEV),91324,293
2022,Plug-in Hybrid (PHEV),91322,2
2022,Plug-in Hybrid (PHEV),91321,306
2022,Plug-in Hybrid (PHEV),91320,584
2022,Plug-in Hybrid (PHEV),91319,1
2022,Plug-in Hybrid (PHEV),91316,420
2022,Plug-in Hybrid (PHEV),91313,1
2022,Plug-in Hybrid (PHEV),91311,498
2022,Plug-in Hybrid (PHEV),91310,1
2022,Plug-in Hybrid (PHEV),91308,5
2022,Plug-in Hybrid (PHEV),91307,351
2022,Plug-in Hybrid (PHEV),91306,319
2022,Plug-in Hybrid (PHEV),91304,422
2022,Plug-in Hybrid (PHEV),91303,135
2022,Plug-in Hybrid (PHEV),91302,525
2022,Plug-in Hybrid (PHEV),91301,462
2022,Plug-in Hybrid (PHEV),91226,2
2022,Plug-in Hybrid (PHEV),91225,1
2022,Plug-in Hybrid (PHEV),91224,2
2022,Plug-in Hybrid (PHEV),91222,2
2022,Plug-in Hybrid (PHEV),91221,1
2022,Plug-in Hybrid (PHEV),91214,493
2022,Plug-in Hybrid (PHEV),91210,7
2022,Plug-in Hybrid (PHEV),91209,5
2022,Plug-in Hybrid (PHEV),91208,279
2022,Plug-in Hybrid (PHEV),91207,166
2022,Plug-in Hybrid (PHEV),91206,422
2022,Plug-in Hybrid (PHEV),91205,339
2022,Plug-in Hybrid (PHEV),91204,170
2022,Plug-in Hybrid (PHEV),91203,152
2022,Plug-in Hybrid (PHEV),91202,261
2022,Plug-in Hybrid (PHEV),91201,271
2022,Plug-in Hybrid (PHEV),91118,4
2022,Plug-in Hybrid (PHEV),91117,1
2022,Plug-in Hybrid (PHEV),91115,2
2022,Plug-in Hybrid (PHEV),91109,3
2022,Plug-in Hybrid (PHEV),91108,290
2022,Plug-in Hybrid (PHEV),91107,498
2022,Plug-in Hybrid (PHEV),91106,310
2022,Plug-in Hybrid (PHEV),91105,302
2022,Plug-in Hybrid (PHEV),91104,420
2022,Plug-in Hybrid (PHEV),91103,223
2022,Plug-in Hybrid (PHEV),91102,2
2022,Plug-in Hybrid (PHEV),91101,242
2022,Plug-in Hybrid (PHEV),91066,7
2022,Plug-in Hybrid (PHEV),91046,1
2022,Plug-in Hybrid (PHEV),91043,2
2022,Plug-in Hybrid (PHEV),91042,310
2022,Plug-in Hybrid (PHEV),91040,304
2022,Plug-in Hybrid (PHEV),91031,9
2022,Plug-in Hybrid (PHEV),91030,455
2022,Plug-in Hybrid (PHEV),91025,3
2022,Plug-in Hybrid (PHEV),91024,204
2022,Plug-in Hybrid (PHEV),91020,76
2022,Plug-in Hybrid (PHEV),91017,5
2022,Plug-in Hybrid (PHEV),91016,471
2022,Plug-in Hybrid (PHEV),91012,5
2022,Plug-in Hybrid (PHEV),91011,449
2022,Plug-in Hybrid (PHEV),91010,196
2022,Plug-in Hybrid (PHEV),91009,3
2022,Plug-in Hybrid (PHEV),91008,23
2022,Plug-in Hybrid (PHEV),91007,430
2022,Plug-in Hybrid (PHEV),91006,538
2022,Plug-in Hybrid (PHEV),91003,2
2022,Plug-in Hybrid (PHEV),91001,597
2022,Plug-in Hybrid (PHEV),90895,1
2022,Plug-in Hybrid (PHEV),90853,1
2022,Plug-in Hybrid (PHEV),90832,2
2022,Plug-in Hybrid (PHEV),90815,549
2022,Plug-in Hybrid (PHEV),90814,300
2022,Plug-in Hybrid (PHEV),90813,130
2022,Plug-in Hybrid (PHEV),90810,123
2022,Plug-in Hybrid (PHEV),90809,3
2022,Plug-in Hybrid (PHEV),90808,601
2022,Plug-in Hybrid (PHEV),90807,374
2022,Plug-in Hybrid (PHEV),90806,276
2022,Plug-in Hybrid (PHEV),90805,300
2022,Plug-in Hybrid (PHEV),90804,229
2022,Plug-in Hybrid (PHEV),90803,570
2022,Plug-in Hybrid (PHEV),90802,308
2022,Plug-in Hybrid (PHEV),90801,3
2022,Plug-in Hybrid (PHEV),90755,173
2022,Plug-in Hybrid (PHEV),90749,1
2022,Plug-in Hybrid (PHEV),90748,1
2022,Plug-in Hybrid (PHEV),90746,181
2022,Plug-in Hybrid (PHEV),90745,317
2022,Plug-in Hybrid (PHEV),90744,115
2022,Plug-in Hybrid (PHEV),90743,13
2022,Plug-in Hybrid (PHEV),90742,27
2022,Plug-in Hybrid (PHEV),90740,394
2022,Plug-in Hybrid (PHEV),90734,7
2022,Plug-in Hybrid (PHEV),90733,3
2022,Plug-in Hybrid (PHEV),90732,251
2022,Plug-in Hybrid (PHEV),90731,380
2022,Plug-in Hybrid (PHEV),90723,166
2022,Plug-in Hybrid (PHEV),90720,441
2022,Plug-in Hybrid (PHEV),90717,172
2022,Plug-in Hybrid (PHEV),90716,43
2022,Plug-in Hybrid (PHEV),90715,119
2022,Plug-in Hybrid (PHEV),90714,1
2022,Plug-in Hybrid (PHEV),90713,218
2022,Plug-in Hybrid (PHEV),90712,273
2022,Plug-in Hybrid (PHEV),90710,198
2022,Plug-in Hybrid (PHEV),90707,1
2022,Plug-in Hybrid (PHEV),90706,351
2022,Plug-in Hybrid (PHEV),90704,8
2022,Plug-in Hybrid (PHEV),90703,777
2022,Plug-in Hybrid (PHEV),90702,1
2022,Plug-in Hybrid (PHEV),90701,95
2022,Plug-in Hybrid (PHEV),90680,156
2022,Plug-in Hybrid (PHEV),90670,168
2022,Plug-in Hybrid (PHEV),90660,212
2022,Plug-in Hybrid (PHEV),90651,2
2022,Plug-in Hybrid (PHEV),90650,489
2022,Plug-in Hybrid (PHEV),90640,333
2022,Plug-in Hybrid (PHEV),90639,2
2022,Plug-in Hybrid (PHEV),90638,417
2022,Plug-in Hybrid (PHEV),90637,2
2022,Plug-in Hybrid (PHEV),90632,3
2022,Plug-in Hybrid (PHEV),90631,534
2022,Plug-in Hybrid (PHEV),90630,614
2022,Plug-in Hybrid (PHEV),90623,215
2022,Plug-in Hybrid (PHEV),90622,2
2022,Plug-in Hybrid (PHEV),90621,292
2022,Plug-in Hybrid (PHEV),90620,403
2022,Plug-in Hybrid (PHEV),90609,2
2022,Plug-in Hybrid (PHEV),90608,3
2022,Plug-in Hybrid (PHEV),90607,1
2022,Plug-in Hybrid (PHEV),90606,145
2022,Plug-in Hybrid (PHEV),90605,193
2022,Plug-in Hybrid (PHEV),90604,233
2022,Plug-in Hybrid (PHEV),90603,190
2022,Plug-in Hybrid (PHEV),90602,177
2022,Plug-in Hybrid (PHEV),90601,275
2022,Plug-in Hybrid (PHEV),90510,2
2022,Plug-in Hybrid (PHEV),90506,1
2022,Plug-in Hybrid (PHEV),90505,501
2022,Plug-in Hybrid (PHEV),90504,338
2022,Plug-in Hybrid (PHEV),90503,602
2022,Plug-in Hybrid (PHEV),90502,138
2022,Plug-in Hybrid (PHEV),90501,448
2022,Plug-in Hybrid (PHEV),90409,2
2022,Plug-in Hybrid (PHEV),90408,1
2022,Plug-in Hybrid (PHEV),90406,2
2022,Plug-in Hybrid (PHEV),90405,580
2022,Plug-in Hybrid (PHEV),90404,237
2022,Plug-in Hybrid (PHEV),90403,450
2022,Plug-in Hybrid (PHEV),90402,325
2022,Plug-in Hybrid (PHEV),90401,102
2022,Plug-in Hybrid (PHEV),90309,1
2022,Plug-in Hybrid (PHEV),90308,1
2022,Plug-in Hybrid (PHEV),90307,1
2022,Plug-in Hybrid (PHEV),90305,92
2022,Plug-in Hybrid (PHEV),90304,60
2022,Plug-in Hybrid (PHEV),90303,82
2022,Plug-in Hybrid (PHEV),90302,143
2022,Plug-in Hybrid (PHEV),90301,237
2022,Plug-in Hybrid (PHEV),90296,1
2022,Plug-in Hybrid (PHEV),90295,8
2022,Plug-in Hybrid (PHEV),90294,3
2022,Plug-in Hybrid (PHEV),90293,207
2022,Plug-in Hybrid (PHEV),90292,462
2022,Plug-in Hybrid (PHEV),90291,510
2022,Plug-in Hybrid (PHEV),90290,174
2022,Plug-in Hybrid (PHEV),90280,245
2022,Plug-in Hybrid (PHEV),90278,768
2022,Plug-in Hybrid (PHEV),90277,644
2022,Plug-in Hybrid (PHEV),90275,889
2022,Plug-in Hybrid (PHEV),90274,612
2022,Plug-in Hybrid (PHEV),90272,623
2022,Plug-in Hybrid (PHEV),90270,43
2022,Plug-in Hybrid (PHEV),90267,5
2022,Plug-in Hybrid (PHEV),90266,952
2022,Plug-in Hybrid (PHEV),90265,337
2022,Plug-in Hybrid (PHEV),90264,3
2022,Plug-in Hybrid (PHEV),90263,1
2022,Plug-in Hybrid (PHEV),90262,130
2022,Plug-in Hybrid (PHEV),90260,166
2022,Plug-in Hybrid (PHEV),90255,150
2022,Plug-in Hybrid (PHEV),90254,420
2022,Plug-in Hybrid (PHEV),90251,1
2022,Plug-in Hybrid (PHEV),90250,516
2022,Plug-in Hybrid (PHEV),90249,151
2022,Plug-in Hybrid (PHEV),90248,112
2022,Plug-in Hybrid (PHEV),90247,232
2022,Plug-in Hybrid (PHEV),90245,271
2022,Plug-in Hybrid (PHEV),90242,226
2022,Plug-in Hybrid (PHEV),90241,286
2022,Plug-in Hybrid (PHEV),90240,206
2022,Plug-in Hybrid (PHEV),90239,2
2022,Plug-in Hybrid (PHEV),90232,276
2022,Plug-in Hybrid (PHEV),90231,5
2022,Plug-in Hybrid (PHEV),90230,400
2022,Plug-in Hybrid (PHEV),90224,1
2022,Plug-in Hybrid (PHEV),90223,1
2022,Plug-in Hybrid (PHEV),90222,58
2022,Plug-in Hybrid (PHEV),90221,97
2022,Plug-in Hybrid (PHEV),90220,107
2022,Plug-in Hybrid (PHEV),90213,4
2022,Plug-in Hybrid (PHEV),90212,255
2022,Plug-in Hybrid (PHEV),90211,155
2022,Plug-in Hybrid (PHEV),90210,421
2022,Plug-in Hybrid (PHEV),90209,7
2022,Plug-in Hybrid (PHEV),90201,182
2022,Plug-in Hybrid (PHEV),90095,17
2022,Plug-in Hybrid (PHEV),90094,162
2022,Plug-in Hybrid (PHEV),90093,4
2022,Plug-in Hybrid (PHEV),90089,5
2022,Plug-in Hybrid (PHEV),90086,2
2022,Plug-in Hybrid (PHEV),90083,1
2022,Plug-in Hybrid (PHEV),90078,5
2022,Plug-in Hybrid (PHEV),90077,244
2022,Plug-in Hybrid (PHEV),90071,10
2022,Plug-in Hybrid (PHEV),90069,367
2022,Plug-in Hybrid (PHEV),90068,467
2022,Plug-in Hybrid (PHEV),90067,116
2022,Plug-in Hybrid (PHEV),90066,845
2022,Plug-in Hybrid (PHEV),90065,530
2022,Plug-in Hybrid (PHEV),90064,513
2022,Plug-in Hybrid (PHEV),90063,266
2022,Plug-in Hybrid (PHEV),90062,98
2022,Plug-in Hybrid (PHEV),90061,49
2022,Plug-in Hybrid (PHEV),90059,81
2022,Plug-in Hybrid (PHEV),90058,32
2022,Plug-in Hybrid (PHEV),90057,131
2022,Plug-in Hybrid (PHEV),90056,126
2022,Plug-in Hybrid (PHEV),90053,1
2022,Plug-in Hybrid (PHEV),90051,2
2022,Plug-in Hybrid (PHEV),90050,1
